gid,row,col,xcoord,ycoord,diamsec_s,diamprim_s,goldplacer_s,goldvein_s,goldsurface_s
"207282","288","642","140.75","53.75",,,,,
"207285","288","645","142.25","53.75",,,,,
"207286","288","646","142.75","53.75",,,,,
"207287","288","647","143.25","53.75",,,,,
"207312","288","672","155.75","53.75",,,,,
"207313","288","673","156.25","53.75",,,,,
"207314","288","674","156.75","53.75",,,,,
"207315","288","675","157.25","53.75",,,,,
"207316","288","676","157.75","53.75",,,,,
"207317","288","677","158.25","53.75",,,,,
"207318","288","678","158.75","53.75",,,,,
"207319","288","679","159.25","53.75",,,,,
"207320","288","680","159.75","53.75",,,,,
"207387","289","27","-166.75","54.25",,,,,
"207388","289","28","-166.25","54.25",,,,,
"207389","289","29","-165.75","54.25",,,,,
"207390","289","30","-165.25","54.25",,,,,
"207391","289","31","-164.75","54.25",,,,,
"207392","289","32","-164.25","54.25",,,,,
"207395","289","35","-162.75","54.25",,,,,
"207454","289","94","-133.25","54.25",,,,,
"207455","289","95","-132.75","54.25",,,,,
"207456","289","96","-132.25","54.25",,,,,
"207457","289","97","-131.75","54.25",,,,,
"207459","289","99","-130.75","54.25",,,,,
"207460","289","100","-130.25","54.25",,,,,
"207461","289","101","-129.75","54.25",,,,,
"207462","289","102","-129.25","54.25",,,,,
"207463","289","103","-128.75","54.25",,,,,
"207464","289","104","-128.25","54.25",,,,,
"207465","289","105","-127.75","54.25",,,,,
"207466","289","106","-127.25","54.25",,,,,
"207467","289","107","-126.75","54.25",,,,,
"207468","289","108","-126.25","54.25",,,,,
"207469","289","109","-125.75","54.25",,,,,
"207470","289","110","-125.25","54.25",,,,,
"207471","289","111","-124.75","54.25",,,,,
"207472","289","112","-124.25","54.25",,,,,
"207473","289","113","-123.75","54.25",,,,,
"207474","289","114","-123.25","54.25",,,,,
"207475","289","115","-122.75","54.25",,,,,
"207476","289","116","-122.25","54.25",,,,,
"207477","289","117","-121.75","54.25",,,,,
"207478","289","118","-121.25","54.25",,,,,
"207479","289","119","-120.75","54.25",,,,,
"207480","289","120","-120.25","54.25",,,,,
"207481","289","121","-119.75","54.25",,,,,
"207482","289","122","-119.25","54.25",,,,,
"207483","289","123","-118.75","54.25",,,,,
"207484","289","124","-118.25","54.25",,,,,
"207485","289","125","-117.75","54.25",,,,,
"207486","289","126","-117.25","54.25",,,,,
"207487","289","127","-116.75","54.25",,1,,,
"207488","289","128","-116.25","54.25",,,,,
"207489","289","129","-115.75","54.25",,,,,
"207490","289","130","-115.25","54.25",,,,,
"207491","289","131","-114.75","54.25",,,,,
"207492","289","132","-114.25","54.25",,,,,
"207493","289","133","-113.75","54.25",,,,,
"207494","289","134","-113.25","54.25",,,,,
"207495","289","135","-112.75","54.25",,,,,
"207496","289","136","-112.25","54.25",,,,,
"207497","289","137","-111.75","54.25",,,,,
"207498","289","138","-111.25","54.25",,,,,
"207499","289","139","-110.75","54.25",,,,,
"207500","289","140","-110.25","54.25",,,,,
"207501","289","141","-109.75","54.25",,,,,
"207502","289","142","-109.25","54.25",,,,,
"207503","289","143","-108.75","54.25",,,,,
"207504","289","144","-108.25","54.25",,,,,
"207505","289","145","-107.75","54.25",,,,,
"207506","289","146","-107.25","54.25",,,,,
"207507","289","147","-106.75","54.25",,,,,
"207508","289","148","-106.25","54.25",,,,,
"207509","289","149","-105.75","54.25",,,,,
"207510","289","150","-105.25","54.25",,,,,
"207511","289","151","-104.75","54.25",,,,,
"207512","289","152","-104.25","54.25",,,,,
"207513","289","153","-103.75","54.25",,,,,
"207514","289","154","-103.25","54.25",,,,,
"207515","289","155","-102.75","54.25",,,,,
"207516","289","156","-102.25","54.25",,,,,
"207517","289","157","-101.75","54.25",,,,,
"207518","289","158","-101.25","54.25",,,,,
"207519","289","159","-100.75","54.25",,,,,
"207520","289","160","-100.25","54.25",,,,,
"207521","289","161","-99.75","54.25",,,,,
"207522","289","162","-99.25","54.25",,,,,
"207523","289","163","-98.75","54.25",,,,,
"207524","289","164","-98.25","54.25",,,,,
"207525","289","165","-97.75","54.25",,,,,
"207526","289","166","-97.25","54.25",,,,,
"207527","289","167","-96.75","54.25",,,,,
"207528","289","168","-96.25","54.25",,,,,
"207529","289","169","-95.75","54.25",,,,,
"207530","289","170","-95.25","54.25",,,,,
"207531","289","171","-94.75","54.25",,,,,
"207532","289","172","-94.25","54.25",,,,,
"207533","289","173","-93.75","54.25",,,,,
"207534","289","174","-93.25","54.25",,,,,
"207535","289","175","-92.75","54.25",,,,,
"207536","289","176","-92.25","54.25",,,,,
"207537","289","177","-91.75","54.25",,,,,
"207538","289","178","-91.25","54.25",,,,,
"207539","289","179","-90.75","54.25",,,,,
"207540","289","180","-90.25","54.25",,,,,
"207541","289","181","-89.75","54.25",,,,,
"207542","289","182","-89.25","54.25",,,,,
"207543","289","183","-88.75","54.25",,,,,
"207544","289","184","-88.25","54.25",,,,,
"207545","289","185","-87.75","54.25",,,,,
"207546","289","186","-87.25","54.25",,,,,
"207547","289","187","-86.75","54.25",,,,,
"207548","289","188","-86.25","54.25",,,,,
"207549","289","189","-85.75","54.25",,,,,
"207550","289","190","-85.25","54.25",,,,,
"207551","289","191","-84.75","54.25",,,,,
"207552","289","192","-84.25","54.25",,,,,
"207553","289","193","-83.75","54.25",,,,,
"207554","289","194","-83.25","54.25",,,,,
"207555","289","195","-82.75","54.25",,,,,
"207556","289","196","-82.25","54.25",,,,,
"207561","289","201","-79.75","54.25",,,,,
"207562","289","202","-79.25","54.25",,,,,
"207563","289","203","-78.75","54.25",,,,,
"207564","289","204","-78.25","54.25",,,,,
"207565","289","205","-77.75","54.25",,,,,
"207566","289","206","-77.25","54.25",,,,,
"207567","289","207","-76.75","54.25",,,,,
"207568","289","208","-76.25","54.25",,,,,
"207569","289","209","-75.75","54.25",,,,,
"207570","289","210","-75.25","54.25",,,,,
"207571","289","211","-74.75","54.25",,,,,
"207572","289","212","-74.25","54.25",,,,,
"207573","289","213","-73.75","54.25",,,,,
"207574","289","214","-73.25","54.25",,,,,
"207575","289","215","-72.75","54.25",,,,,
"207576","289","216","-72.25","54.25",,,,,
"207577","289","217","-71.75","54.25",,,,,
"207578","289","218","-71.25","54.25",,,,,
"207579","289","219","-70.75","54.25",,,,,
"207580","289","220","-70.25","54.25",,,,,
"207581","289","221","-69.75","54.25",,,,,
"207582","289","222","-69.25","54.25",,,,,
"207583","289","223","-68.75","54.25",,,,,
"207584","289","224","-68.25","54.25",,,,,
"207585","289","225","-67.75","54.25",,,,,
"207586","289","226","-67.25","54.25",,,,,
"207587","289","227","-66.75","54.25",,,,,
"207588","289","228","-66.25","54.25",,,,,
"207589","289","229","-65.75","54.25",,,,,
"207590","289","230","-65.25","54.25",,,,,
"207591","289","231","-64.75","54.25",,,,,
"207592","289","232","-64.25","54.25",,,,,
"207593","289","233","-63.75","54.25",,,,,
"207594","289","234","-63.25","54.25",,,,,
"207595","289","235","-62.75","54.25",,,,,
"207596","289","236","-62.25","54.25",,,,,
"207597","289","237","-61.75","54.25",,,,,
"207598","289","238","-61.25","54.25",,,,,
"207599","289","239","-60.75","54.25",,,,,
"207600","289","240","-60.25","54.25",,,,,
"207601","289","241","-59.75","54.25",,,,,
"207602","289","242","-59.25","54.25",,,,,
"207603","289","243","-58.75","54.25",,,,,
"207604","289","244","-58.25","54.25",,,,,
"207605","289","245","-57.75","54.25",,,,,
"207606","289","246","-57.25","54.25",,,,,
"207700","289","340","-10.25","54.25",,,,,
"207701","289","341","-9.75","54.25",,,,,
"207702","289","342","-9.25","54.25",,,,,
"207703","289","343","-8.75","54.25",,,,,
"207704","289","344","-8.25","54.25",,,,,
"207705","289","345","-7.75","54.25",,,,,
"207706","289","346","-7.25","54.25",,,,,
"207707","289","347","-6.75","54.25",,,,,
"207708","289","348","-6.25","54.25",,,,,
"207709","289","349","-5.75","54.25",,,,,
"207710","289","350","-5.25","54.25",,,,,
"207713","289","353","-3.75","54.25",,,,,
"207714","289","354","-3.25","54.25",,,,,
"207715","289","355","-2.75","54.25",,,,,
"207716","289","356","-2.25","54.25",,,,,
"207717","289","357","-1.75","54.25",,,,,
"207718","289","358","-1.25","54.25",,,,,
"207719","289","359","-0.75","54.25",,,,,
"207720","289","360","-0.25","54.25",,,,,
"207738","289","378","8.75","54.25",,,,,
"207739","289","379","9.25","54.25",,,,,
"207740","289","380","9.75","54.25",,,,,
"207741","289","381","10.25","54.25",,,,,
"207742","289","382","10.75","54.25",,,,,
"207743","289","383","11.25","54.25",,,,,
"207744","289","384","11.75","54.25",,,,,
"207745","289","385","12.25","54.25",,,,,
"207746","289","386","12.75","54.25",,,,,
"207747","289","387","13.25","54.25",,,,,
"207748","289","388","13.75","54.25",,,,,
"207749","289","389","14.25","54.25",,,,,
"207750","289","390","14.75","54.25",,,,,
"207751","289","391","15.25","54.25",,,,,
"207752","289","392","15.75","54.25",,,,,
"207753","289","393","16.25","54.25",,,,,
"207754","289","394","16.75","54.25",,,,,
"207755","289","395","17.25","54.25",,,,,
"207756","289","396","17.75","54.25",,,,,
"207757","289","397","18.25","54.25",,,,,
"207758","289","398","18.75","54.25",,,,,
"207759","289","399","19.25","54.25",,,,,
"207760","289","400","19.75","54.25",,,,,
"207761","289","401","20.25","54.25",,,,,
"207762","289","402","20.75","54.25",,,,,
"207763","289","403","21.25","54.25",,,,,
"207764","289","404","21.75","54.25",,,,,
"207765","289","405","22.25","54.25",,,,,
"207766","289","406","22.75","54.25",,,,,
"207767","289","407","23.25","54.25",,,,,
"207768","289","408","23.75","54.25",,,,,
"207769","289","409","24.25","54.25",,,,,
"207770","289","410","24.75","54.25",,,,,
"207771","289","411","25.25","54.25",,,,,
"207772","289","412","25.75","54.25",,,,,
"207773","289","413","26.25","54.25",,,,,
"207774","289","414","26.75","54.25",,,,,
"207775","289","415","27.25","54.25",,,,,
"207776","289","416","27.75","54.25",,,,,
"207777","289","417","28.25","54.25",,,,,
"207778","289","418","28.75","54.25",,,,,
"207779","289","419","29.25","54.25",,,,,
"207780","289","420","29.75","54.25",,,,,
"207781","289","421","30.25","54.25",,,,,
"207782","289","422","30.75","54.25",,,,,
"207783","289","423","31.25","54.25",,,,,
"207784","289","424","31.75","54.25",,,,,
"207785","289","425","32.25","54.25",,,,,
"207786","289","426","32.75","54.25",,,,,
"207787","289","427","33.25","54.25",,,,,
"207788","289","428","33.75","54.25",,,,,
"207789","289","429","34.25","54.25",,,,,
"207790","289","430","34.75","54.25",,,,,
"207791","289","431","35.25","54.25",,,,,
"207792","289","432","35.75","54.25",,,,,
"207793","289","433","36.25","54.25",,,,,
"207794","289","434","36.75","54.25",,,,,
"207795","289","435","37.25","54.25",,,,,
"207796","289","436","37.75","54.25",,,,,
"207797","289","437","38.25","54.25",,,,,
"207798","289","438","38.75","54.25",,,,,
"207799","289","439","39.25","54.25",,,,,
"207800","289","440","39.75","54.25",,,,,
"207801","289","441","40.25","54.25",,,,,
"207802","289","442","40.75","54.25",,,,,
"207803","289","443","41.25","54.25",,,,,
"207804","289","444","41.75","54.25",,,,,
"207805","289","445","42.25","54.25",,,,,
"207806","289","446","42.75","54.25",,,,,
"207807","289","447","43.25","54.25",,,,,
"207808","289","448","43.75","54.25",,,,,
"207809","289","449","44.25","54.25",,,,,
"207810","289","450","44.75","54.25",,,,,
"207811","289","451","45.25","54.25",,,,,
"207812","289","452","45.75","54.25",,,,,
"207813","289","453","46.25","54.25",,,,,
"207814","289","454","46.75","54.25",,,,,
"207815","289","455","47.25","54.25",,,,,
"207816","289","456","47.75","54.25",,,,,
"207817","289","457","48.25","54.25",,,,,
"207818","289","458","48.75","54.25",,,,,
"207819","289","459","49.25","54.25",,,,,
"207820","289","460","49.75","54.25",,,,,
"207821","289","461","50.25","54.25",,,,,
"207822","289","462","50.75","54.25",,,,,
"207823","289","463","51.25","54.25",,,,,
"207824","289","464","51.75","54.25",,,,,
"207825","289","465","52.25","54.25",,,,,
"207826","289","466","52.75","54.25",,,,,
"207827","289","467","53.25","54.25",,,,,
"207828","289","468","53.75","54.25",,,,,
"207829","289","469","54.25","54.25",,,,,
"207830","289","470","54.75","54.25",,,,,
"207831","289","471","55.25","54.25",,,,,
"207832","289","472","55.75","54.25",,,,,
"207833","289","473","56.25","54.25",,,,,
"207834","289","474","56.75","54.25",,,,,
"207835","289","475","57.25","54.25",,,,,
"207836","289","476","57.75","54.25",,,,,
"207837","289","477","58.25","54.25",,,,,
"207838","289","478","58.75","54.25",,,,,
"207839","289","479","59.25","54.25",,,,,
"207840","289","480","59.75","54.25",,,,,
"207841","289","481","60.25","54.25",,,,,
"207842","289","482","60.75","54.25",,,,,
"207843","289","483","61.25","54.25",,,,,
"207844","289","484","61.75","54.25",,,,,
"207845","289","485","62.25","54.25",,,,,
"207846","289","486","62.75","54.25",,,,,
"207847","289","487","63.25","54.25",,,,,
"207848","289","488","63.75","54.25",,,,,
"207849","289","489","64.25","54.25",,,,,
"207850","289","490","64.75","54.25",,,,,
"207851","289","491","65.25","54.25",,,,,
"207852","289","492","65.75","54.25",,,,,
"207853","289","493","66.25","54.25",,,,,
"207854","289","494","66.75","54.25",,,,,
"207855","289","495","67.25","54.25",,,,,
"207856","289","496","67.75","54.25",,,,,
"207857","289","497","68.25","54.25",,,,,
"207858","289","498","68.75","54.25",,,,,
"207859","289","499","69.25","54.25",,,,,
"207860","289","500","69.75","54.25",,,,,
"207861","289","501","70.25","54.25",,,1,,
"207862","289","502","70.75","54.25",,,,,
"207863","289","503","71.25","54.25",,,,,
"207864","289","504","71.75","54.25",,,,,
"207865","289","505","72.25","54.25",,,,,
"207866","289","506","72.75","54.25",,,,,
"207867","289","507","73.25","54.25",,,,,
"207868","289","508","73.75","54.25",,,,,
"207869","289","509","74.25","54.25",,,,,
"207870","289","510","74.75","54.25",,,,,
"207871","289","511","75.25","54.25",,,,,
"207872","289","512","75.75","54.25",,,,,
"207873","289","513","76.25","54.25",,,,,
"207874","289","514","76.75","54.25",,,,,
"207875","289","515","77.25","54.25",,,,,
"207876","289","516","77.75","54.25",,,,,
"207877","289","517","78.25","54.25",,,,,
"207878","289","518","78.75","54.25",,,,,
"207879","289","519","79.25","54.25",,,,,
"207880","289","520","79.75","54.25",,,,,
"207881","289","521","80.25","54.25",,,,,
"207882","289","522","80.75","54.25",,,,,
"207883","289","523","81.25","54.25",,,,,
"207884","289","524","81.75","54.25",,,,,
"207885","289","525","82.25","54.25",,,,,
"207886","289","526","82.75","54.25",,,,,
"207887","289","527","83.25","54.25",,,,,
"207888","289","528","83.75","54.25",,,,,
"207889","289","529","84.25","54.25",,,,,
"207890","289","530","84.75","54.25",,,,,
"207891","289","531","85.25","54.25",,,,,
"207892","289","532","85.75","54.25",,,,,
"207893","289","533","86.25","54.25",,,,,
"207894","289","534","86.75","54.25",,,,,
"207895","289","535","87.25","54.25",,,,,
"207896","289","536","87.75","54.25",,,,,
"207897","289","537","88.25","54.25",,,,,
"207898","289","538","88.75","54.25",,,,,
"207899","289","539","89.25","54.25",,,,,
"207900","289","540","89.75","54.25",,,,,
"207901","289","541","90.25","54.25",,,,,
"207902","289","542","90.75","54.25",,,,,
"207903","289","543","91.25","54.25",,,,1,
"207904","289","544","91.75","54.25",,,,,
"207905","289","545","92.25","54.25",,,,,
"207906","289","546","92.75","54.25",,,,,
"207907","289","547","93.25","54.25",,,,,
"207908","289","548","93.75","54.25",,,,,
"207909","289","549","94.25","54.25",,,1,,
"207910","289","550","94.75","54.25",,,,,
"207911","289","551","95.25","54.25",,,,,
"207912","289","552","95.75","54.25",,,,,
"207913","289","553","96.25","54.25",,,,,
"207914","289","554","96.75","54.25",,,,,
"207915","289","555","97.25","54.25",,,,,
"207916","289","556","97.75","54.25",,,,,
"207917","289","557","98.25","54.25",,,,,
"207918","289","558","98.75","54.25",,,,,
"207919","289","559","99.25","54.25",,,,,
"207920","289","560","99.75","54.25",,,,,
"207921","289","561","100.25","54.25",,,,,
"207922","289","562","100.75","54.25",,,,,
"207923","289","563","101.25","54.25",,,,,
"207924","289","564","101.75","54.25",,,,,
"207925","289","565","102.25","54.25",,,,,
"207926","289","566","102.75","54.25",,,,,
"207927","289","567","103.25","54.25",,,,,
"207928","289","568","103.75","54.25",,,,,
"207929","289","569","104.25","54.25",,,,,
"207930","289","570","104.75","54.25",,,,,
"207931","289","571","105.25","54.25",,,,,
"207932","289","572","105.75","54.25",,,,,
"207933","289","573","106.25","54.25",,,,,
"207934","289","574","106.75","54.25",,,,,
"207935","289","575","107.25","54.25",,,,,
"207936","289","576","107.75","54.25",,,,,
"207937","289","577","108.25","54.25",,,,,
"207938","289","578","108.75","54.25",,,,,
"207939","289","579","109.25","54.25",,,,,
"207940","289","580","109.75","54.25",,,,,
"207941","289","581","110.25","54.25",,,,,
"207942","289","582","110.75","54.25",,,,,
"207943","289","583","111.25","54.25",,,,,
"207944","289","584","111.75","54.25",,,,,
"207945","289","585","112.25","54.25",,,,,
"207946","289","586","112.75","54.25",,,,,
"207947","289","587","113.25","54.25",,,,,
"207948","289","588","113.75","54.25",,,,,
"207949","289","589","114.25","54.25",,,,,
"207950","289","590","114.75","54.25",,,,,
"207951","289","591","115.25","54.25",,,,,
"207952","289","592","115.75","54.25",,,,,
"207953","289","593","116.25","54.25",,,,,
"207954","289","594","116.75","54.25",,,,,
"207955","289","595","117.25","54.25",,,,,
"207956","289","596","117.75","54.25",,,,,
"207957","289","597","118.25","54.25",,,,,
"207958","289","598","118.75","54.25",,,,,
"207959","289","599","119.25","54.25",,,,,
"207960","289","600","119.75","54.25",,,,,
"207961","289","601","120.25","54.25",,,1,,
"207962","289","602","120.75","54.25",,,,,
"207963","289","603","121.25","54.25",,,,,
"207964","289","604","121.75","54.25",,,,,1
"207965","289","605","122.25","54.25",,,,,
"207966","289","606","122.75","54.25",,,,,
"207967","289","607","123.25","54.25",,,1,1,
"207968","289","608","123.75","54.25",,,,,
"207969","289","609","124.25","54.25",,,,,
"207970","289","610","124.75","54.25",,,,1,
"207971","289","611","125.25","54.25",,,,,
"207972","289","612","125.75","54.25",,,,,
"207973","289","613","126.25","54.25",,,,,
"207974","289","614","126.75","54.25",,,,,
"207975","289","615","127.25","54.25",,,,,
"207976","289","616","127.75","54.25",,,,,
"207977","289","617","128.25","54.25",,,,,
"207978","289","618","128.75","54.25",,,,,
"207979","289","619","129.25","54.25",,,,,
"207980","289","620","129.75","54.25",,,,,
"207981","289","621","130.25","54.25",,,1,,
"207982","289","622","130.75","54.25",,,,,
"207983","289","623","131.25","54.25",,,,,
"207984","289","624","131.75","54.25",,,,,
"207985","289","625","132.25","54.25",,,,,
"207986","289","626","132.75","54.25",,,,,
"207987","289","627","133.25","54.25",,,,,
"207988","289","628","133.75","54.25",,,,,
"207989","289","629","134.25","54.25",,,,,
"207990","289","630","134.75","54.25",,,,,
"207991","289","631","135.25","54.25",,,,,
"207992","289","632","135.75","54.25",,,,,
"207993","289","633","136.25","54.25",,,,,
"207994","289","634","136.75","54.25",,,,,
"207995","289","635","137.25","54.25",,,,,
"207996","289","636","137.75","54.25",,,,,
"207998","289","638","138.75","54.25",,,,,
"207999","289","639","139.25","54.25",,,,,
"208000","289","640","139.75","54.25",,,,,
"208001","289","641","140.25","54.25",,,,,
"208005","289","645","142.25","54.25",,,,,
"208006","289","646","142.75","54.25",,,,,
"208007","289","647","143.25","54.25",,,,,
"208032","289","672","155.75","54.25",,,,,
"208033","289","673","156.25","54.25",,,,,
"208034","289","674","156.75","54.25",,,,,
"208035","289","675","157.25","54.25",,,,,
"208036","289","676","157.75","54.25",,,,,
"208037","289","677","158.25","54.25",,,,,
"208038","289","678","158.75","54.25",,,,,
"208039","289","679","159.25","54.25",,,,,
"208040","289","680","159.75","54.25",,,,,
"208041","289","681","160.25","54.25",,,,,
"208042","289","682","160.75","54.25",,,,,
"208043","289","683","161.25","54.25",,,,,
"208057","289","697","168.25","54.25",,,,,
"208111","290","31","-164.75","54.75",,,,,
"208112","290","32","-164.25","54.75",,,,,
"208113","290","33","-163.75","54.75",,,,,
"208114","290","34","-163.25","54.75",,,,,
"208115","290","35","-162.75","54.75",,,,,
"208116","290","36","-162.25","54.75",,,,,
"208120","290","40","-160.25","54.75",,,,,
"208122","290","42","-159.25","54.75",,,,,
"208174","290","94","-133.25","54.75",,,,,
"208175","290","95","-132.75","54.75",,,,,
"208176","290","96","-132.25","54.75",,,,,
"208177","290","97","-131.75","54.75",,,,,
"208178","290","98","-131.25","54.75",,,,,
"208179","290","99","-130.75","54.75",,,,,
"208180","290","100","-130.25","54.75",,,,,
"208181","290","101","-129.75","54.75",,,,,
"208182","290","102","-129.25","54.75",,,,,
"208183","290","103","-128.75","54.75",,,,,
"208184","290","104","-128.25","54.75",,,,,
"208185","290","105","-127.75","54.75",,,,,
"208186","290","106","-127.25","54.75",,,,,
"208187","290","107","-126.75","54.75",,,,,
"208188","290","108","-126.25","54.75",,,,,
"208189","290","109","-125.75","54.75",,,,,
"208190","290","110","-125.25","54.75",,,,,
"208191","290","111","-124.75","54.75",,,,,
"208192","290","112","-124.25","54.75",,,,,
"208193","290","113","-123.75","54.75",,,,,
"208194","290","114","-123.25","54.75",,,,,
"208195","290","115","-122.75","54.75",,,,,
"208196","290","116","-122.25","54.75",,,,,
"208197","290","117","-121.75","54.75",,,,,
"208198","290","118","-121.25","54.75",,,,,
"208199","290","119","-120.75","54.75",,,,,
"208200","290","120","-120.25","54.75",,,,,
"208201","290","121","-119.75","54.75",,,,,
"208202","290","122","-119.25","54.75",,,,,
"208203","290","123","-118.75","54.75",,,,,
"208204","290","124","-118.25","54.75",,,,,
"208205","290","125","-117.75","54.75",,,,,
"208206","290","126","-117.25","54.75",,,,,
"208207","290","127","-116.75","54.75",,,,,
"208208","290","128","-116.25","54.75",,,,,
"208209","290","129","-115.75","54.75",,,,,
"208210","290","130","-115.25","54.75",,,,,
"208211","290","131","-114.75","54.75",,,,,
"208212","290","132","-114.25","54.75",,,,,
"208213","290","133","-113.75","54.75",,,,,
"208214","290","134","-113.25","54.75",,,,,
"208215","290","135","-112.75","54.75",,,,,
"208216","290","136","-112.25","54.75",,,,,
"208217","290","137","-111.75","54.75",,,,,
"208218","290","138","-111.25","54.75",,,,,
"208219","290","139","-110.75","54.75",,,,,
"208220","290","140","-110.25","54.75",,,,,
"208221","290","141","-109.75","54.75",,,,,
"208222","290","142","-109.25","54.75",,,,,
"208223","290","143","-108.75","54.75",,,,,
"208224","290","144","-108.25","54.75",,,,,
"208225","290","145","-107.75","54.75",,,,,
"208226","290","146","-107.25","54.75",,,,,
"208227","290","147","-106.75","54.75",,,,,
"208228","290","148","-106.25","54.75",,,,,
"208229","290","149","-105.75","54.75",,,,,
"208230","290","150","-105.25","54.75",,,,,
"208231","290","151","-104.75","54.75",,,,,
"208232","290","152","-104.25","54.75",,,,,
"208233","290","153","-103.75","54.75",,,,,
"208234","290","154","-103.25","54.75",,,,,
"208235","290","155","-102.75","54.75",,,,,
"208236","290","156","-102.25","54.75",,,,,
"208237","290","157","-101.75","54.75",,,,,
"208238","290","158","-101.25","54.75",,,,,
"208239","290","159","-100.75","54.75",,,,,
"208240","290","160","-100.25","54.75",,,,,
"208241","290","161","-99.75","54.75",,,,,
"208242","290","162","-99.25","54.75",,,,,
"208243","290","163","-98.75","54.75",,,,,
"208244","290","164","-98.25","54.75",,,,,
"208245","290","165","-97.75","54.75",,,,,
"208246","290","166","-97.25","54.75",,,,,
"208247","290","167","-96.75","54.75",,,,,
"208248","290","168","-96.25","54.75",,,,,
"208249","290","169","-95.75","54.75",,,,,
"208250","290","170","-95.25","54.75",,,,,
"208251","290","171","-94.75","54.75",,,,,
"208252","290","172","-94.25","54.75",,,,,
"208253","290","173","-93.75","54.75",,,,,
"208254","290","174","-93.25","54.75",,,,,
"208255","290","175","-92.75","54.75",,,,,
"208256","290","176","-92.25","54.75",,,,,
"208257","290","177","-91.75","54.75",,,,,
"208258","290","178","-91.25","54.75",,,,,
"208259","290","179","-90.75","54.75",,,,,
"208260","290","180","-90.25","54.75",,,,,
"208261","290","181","-89.75","54.75",,,,,
"208262","290","182","-89.25","54.75",,,,,
"208263","290","183","-88.75","54.75",,,,,
"208264","290","184","-88.25","54.75",,,,,
"208265","290","185","-87.75","54.75",,,,,
"208266","290","186","-87.25","54.75",,,,,
"208267","290","187","-86.75","54.75",,,,,
"208268","290","188","-86.25","54.75",,,,,
"208269","290","189","-85.75","54.75",,,,,
"208270","290","190","-85.25","54.75",,,,,
"208271","290","191","-84.75","54.75",,,,,
"208272","290","192","-84.25","54.75",,,,,
"208273","290","193","-83.75","54.75",,,,,
"208274","290","194","-83.25","54.75",,,,,
"208275","290","195","-82.75","54.75",,,,,
"208276","290","196","-82.25","54.75",,,,,
"208281","290","201","-79.75","54.75",,,,,
"208282","290","202","-79.25","54.75",,,,,
"208283","290","203","-78.75","54.75",,,,,
"208284","290","204","-78.25","54.75",,,,,
"208285","290","205","-77.75","54.75",,,,,
"208286","290","206","-77.25","54.75",,,,,
"208287","290","207","-76.75","54.75",,,,,
"208288","290","208","-76.25","54.75",,,,,
"208289","290","209","-75.75","54.75",,,,,
"208290","290","210","-75.25","54.75",,,,,
"208291","290","211","-74.75","54.75",,,,,
"208292","290","212","-74.25","54.75",,,,,
"208293","290","213","-73.75","54.75",,,,,
"208294","290","214","-73.25","54.75",,,,,
"208295","290","215","-72.75","54.75",,,,,
"208296","290","216","-72.25","54.75",,,,,
"208297","290","217","-71.75","54.75",,,,,
"208298","290","218","-71.25","54.75",,,,,
"208299","290","219","-70.75","54.75",,,,,
"208300","290","220","-70.25","54.75",,,,,
"208301","290","221","-69.75","54.75",,,,,
"208302","290","222","-69.25","54.75",,,,,
"208303","290","223","-68.75","54.75",,,,,
"208304","290","224","-68.25","54.75",,,,,
"208305","290","225","-67.75","54.75",,,,,
"208306","290","226","-67.25","54.75",,,,,
"208307","290","227","-66.75","54.75",,,,,
"208308","290","228","-66.25","54.75",,,,,
"208309","290","229","-65.75","54.75",,,,,
"208310","290","230","-65.25","54.75",,,,,
"208311","290","231","-64.75","54.75",,,,,
"208312","290","232","-64.25","54.75",,,,,
"208313","290","233","-63.75","54.75",,,,,
"208314","290","234","-63.25","54.75",,,,,
"208315","290","235","-62.75","54.75",,,,,
"208316","290","236","-62.25","54.75",,,,,
"208317","290","237","-61.75","54.75",,,,,
"208318","290","238","-61.25","54.75",,,,,
"208319","290","239","-60.75","54.75",,,,,
"208320","290","240","-60.25","54.75",,,,,
"208321","290","241","-59.75","54.75",,,,,
"208322","290","242","-59.25","54.75",,,,,
"208323","290","243","-58.75","54.75",,,,,
"208324","290","244","-58.25","54.75",,,,,
"208325","290","245","-57.75","54.75",,,,,
"208326","290","246","-57.25","54.75",,,,,
"208423","290","343","-8.75","54.75",,,,,
"208424","290","344","-8.25","54.75",,,,,
"208425","290","345","-7.75","54.75",,,,,
"208426","290","346","-7.25","54.75",,,,1,
"208427","290","347","-6.75","54.75",,,,,
"208428","290","348","-6.25","54.75",,,,,
"208429","290","349","-5.75","54.75",,,,,
"208430","290","350","-5.25","54.75",,,,,
"208431","290","351","-4.75","54.75",,,,,
"208432","290","352","-4.25","54.75",,,,,
"208433","290","353","-3.75","54.75",,,,,
"208434","290","354","-3.25","54.75",,,,,
"208435","290","355","-2.75","54.75",,,,,
"208436","290","356","-2.25","54.75",,,,,
"208437","290","357","-1.75","54.75",,,,,
"208438","290","358","-1.25","54.75",,,,,
"208439","290","359","-0.75","54.75",,,,,
"208457","290","377","8.25","54.75",,,,,
"208458","290","378","8.75","54.75",,,,,
"208459","290","379","9.25","54.75",,,,,
"208460","290","380","9.75","54.75",,,,,
"208461","290","381","10.25","54.75",,,,,
"208462","290","382","10.75","54.75",,,,,
"208463","290","383","11.25","54.75",,,,,
